"lessonTitle","lessonId","userId","factText","factAnswer","fileName","fileType","fileId","factId","presentationStartTime","presentationDuration","reactionTime","sessionTime","correct","givenResponse","backSpaceUsed","backSpacedFirstLetter","numberOfChoices","lookAheadTime","forgetThreshold","maxAlpha","minAlpha","keyCode","keyCharacter","keyTime","sessionId","aggregateResponse"
"English-Swahili B",1267,60168,"tailor","mshoni",,,,61033,1622469794022,5830,118,534696,TRUE,"mshoni",TRUE,FALSE,0,,,,,"13;77;83;72;85;78;73;8;8;8;79;78;73","
;M;S;H;U;N;I;;;;O;N;I","1622469794140;1622469794992;1622469795335;1622469795735;1622469795994;1622469796281;1622469796569;1622469798169;1622469798326;1622469798470;1622469799061;1622469799288;1622469799424","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60168,"stump","gutu",,,,61042,1622469800863,2147,1188,537854,TRUE,"gutu",FALSE,FALSE,0,,,,,"71;85;84;85","G;U;T;U","1622469802051;1622469802204;1622469802272;1622469802407","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60168,"egg","yai",,,,61037,1622469804021,10070,9221,548935,TRUE,"yai",FALSE,FALSE,0,,,,,"89;65;73","Y;A;I","1622469813242;1622469813371;1622469813503","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60168,"mattress","godoro",,,,61039,1622469815103,6343,,556290,FALSE,"fuguri",TRUE,TRUE,0,,,,,"71;85;8;8;70;85;71;85;82;73","G;U;;;F;U;G;U;R;I","1622469817150;1622469817314;1622469818614;1622469818750;1622469819196;1622469819358;1622469819799;1622469820183;1622469820956;1622469821051","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60168,"pearl","lulu",,,,61028,1622469822619,2802,120,560265,TRUE,"lulu",FALSE,FALSE,0,,,,,"13;76;85;76;85","
;L;U;L;U","1622469822739;1622469824673;1622469824757;1622469824873;1622469824906","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60168,"mattress","godoro",,,,61039,1622469826435,4346,2162,565625,FALSE,"fuguri",FALSE,FALSE,0,,,,,"70;85;71;85;82;73","F;U;G;U;R;I","1622469828597;1622469828808;1622469829242;1622469829455;1622469830127;1622469830351","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60168,"mattress","godoro",,,,61039,1622469831916,2803,88,569563,FALSE,"fogoro",FALSE,FALSE,0,,,,,"13;70;79;71;79;82;79","
;F;O;G;O;R;O","1622469832004;1622469833235;1622469833438;1622469833624;1622469833820;1622469833998;1622469834144","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60168,"mattress","godoro",,,,61039,1622469836903,2337,87,574084,TRUE,"godoro",FALSE,FALSE,0,,,,,"13;71;79;68;79;82;79","
;G;O;D;O;R;O","1622469836990;1622469837675;1622469837871;1622469838257;1622469838436;1622469838548;1622469838752","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60168,"tailor","mshoni",,,,61033,1622469840250,3817,1979,578911,FALSE,"fuguri",FALSE,FALSE,0,,,,,"70;85;71;85;82;73","F;U;G;U;R;I","1622469842229;1622469842452;1622469842665;1622469842912;1622469843467;1622469843613","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60168,"flavor","ladha",,,,61035,1622469845368,4158,98,584370,FALSE,"mshoni",FALSE,FALSE,0,,,,,"13;77;83;72;79;78;73","
;M;S;H;O;N;I","1622469845466;1622469848468;1622469848602;1622469848769;1622469848986;1622469849147;1622469849294","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60168,"bull","fahali",,,,61032,1622469850726,4045,91,589615,FALSE,"fuguri",FALSE,FALSE,0,,,,,"13;70;85;71;85;82;73","
;F;U;G;U;R;I","1622469850817;1622469853087;1622469853254;1622469853539;1622469853800;1622469854139;1622469854315","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60168,"tailor","mshoni",,,,61033,1622469857780,4626,116,597250,TRUE,"mshoni",FALSE,FALSE,0,,,,,"13;77;83;72;79;78;73","
;M;S;H;O;N;I","1622469857896;1622469859818;1622469860036;1622469860687;1622469861776;1622469862015;1622469862183","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60168,"flavor","ladha",,,,61035,1622469863420,4814,3184,603078,FALSE,"gudara",FALSE,FALSE,0,,,,,"71;85;68;65;82;65","G;U;D;A;R;A","1622469866604;1622469866853;1622469867515;1622469867629;1622469867772;1622469867832","7f27ee3c-2e6b-42a4-aff1-ba2492008ab6",FALSE
"English-Swahili B",1267,60179,"tailor","mshoni",,,,61033,1622541437388,3305,3305,3307,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"dog","mbwa",,,,61027,1622541440695,2258,2258,5567,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"mattress","godoro",,,,61039,1622541442954,1086,1086,6654,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"rope","kamba",,,,61044,1622541444042,1712,1712,8368,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"leech","ruba",,,,61034,1622541445756,1352,1352,9722,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"corn","nafaka",,,,61046,1622541447110,2134,2134,11858,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"forgery","ubini",,,,61036,1622541449246,1536,1536,13396,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"broom","fagio",,,,61040,1622541450784,1226,1226,14624,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"story","hadithi",,,,61043,1622541452011,1346,1346,15971,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"flavor","ladha",,,,61035,1622541453358,1130,1130,17102,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"bull","fahali",,,,61032,1622541454490,1347,1347,18451,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"beer","pombe",,,,61038,1622541455839,1351,1351,19804,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"cloud","wingu",,,,61029,1622541457192,1337,1337,21143,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"pearl","lulu",,,,61028,1622541458531,1345,1345,22490,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"blame","lawama",,,,61045,1622541459878,1273,1273,23765,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"stump","gutu",,,,61042,1622541461153,1481,1481,25248,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"knee","goti",,,,61031,1622541462636,1608,1608,26858,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"economy","iktisadi",,,,61030,1622541464246,4325,4325,31185,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"doctor","tabibu",,,,61041,1622541468573,1042,1042,32229,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"egg","yai",,,,61037,1622541469618,1870,1870,34102,TRUE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"tailor","mshoni",,,,61033,1622541471491,6326,,40431,FALSE,"",TRUE,TRUE,0,,,,,"71;82;189;187;187;222;222;8","G;R;½;»;»;Þ;Þ;","1622541474290;1622541474395;1622541474917;1622541475279;1622541475416;1622541475929;1622541476477;1622541477513","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"economy","iktisadi",,,,61030,1622541479348,3052,89,45014,FALSE,"iktakgt",FALSE,FALSE,0,,,,,"13;73;75;84;65;75;71;84","
;I;K;T;A;K;G;T","1622541479437;1622541481330;1622541481527;1622541481699;1622541481901;1622541482040;1622541482194;1622541482258","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"leech","ruba",,,,61034,1622541486335,2190,95,51139,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541486430","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"tailor","mshoni",,,,61033,1622541489931,5581,109,58126,FALSE,"gawa",FALSE,FALSE,0,,,,,"13;71;65;87;65","
;G;A;W;A","1622541490040;1622541494013;1622541494239;1622541495019;1622541495190","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"economy","iktisadi",,,,61030,1622541500194,2956,118,65764,FALSE,"ikitika",FALSE,FALSE,0,,,,,"13;73;75;73;84;73;75;65","
;I;K;I;T;I;K;A","1622541500312;1622541501865;1622541502073;1622541502274;1622541502586;1622541502720;1622541502971;1622541503094","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"leech","ruba",,,,61034,1622541507354,2163,109,72131,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541507463","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"tailor","mshoni",,,,61033,1622541510622,5318,150,78554,FALSE,"mbwah",TRUE,FALSE,0,,,,,"13;77;78;8;66;87;65;72","
;M;N;;B;W;A;H","1622541510772;1622541514158;1622541514435;1622541514790;1622541515067;1622541515146;1622541515656;1622541515744","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"economy","iktisadi",,,,61030,1622541517610,7127,110,87351,TRUE,"iktisadi",TRUE,FALSE,0,,,,,"13;73;75;84;73;83;75;8;68;8;65;70;79;8;8;68;73","
;I;K;T;I;S;K;;D;;A;F;O;;;D;I","1622541517720;1622541519046;1622541519606;1622541520004;1622541520198;1622541520458;1622541520649;1622541521361;1622541523235;1622541523556;1622541523649;1622541523818;1622541523923;1622541524202;1622541524347;1622541524441;1622541524513","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"leech","ruba",,,,61034,1622541525740,6093,4562,94447,FALSE,"\=",FALSE,FALSE,0,,,,,"220;187","Ü;»","1622541530302;1622541530846","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"tailor","mshoni",,,,61033,1622541533082,5960,108,101656,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541533190","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"leech","ruba",,,,61034,1622541550593,3867,3867,117074,FALSE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"leech","ruba",,,,61034,1622541558588,630,109,121832,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541558698","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"tailor","mshoni",,,,61033,1622541560140,2327,2327,125081,FALSE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"leech","ruba",,,,61034,1622541568906,4076,2780,135596,TRUE,"ruba",TRUE,FALSE,0,,,,,"82;85;86;8;66;65","R;U;V;;B;A","1622541571686;1622541571824;1622541571981;1622541572374;1622541572780;1622541572866","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"tailor","mshoni",,,,61033,1622541573990,14623,11587,151227,FALSE,"mashoni",TRUE,FALSE,0,,,,,"77;65;83;72;79;78;73;220;187;8;8","M;A;S;H;O;N;I;Ü;»;;","1622541585577;1622541585702;1622541585845;1622541586005;1622541586788;1622541587038;1622541587118;1622541587376;1622541587987;1622541588344;1622541588485","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"tailor","mshoni",,,,61033,1622541592932,6807,92,162353,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541593024","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"tailor","mshoni",,,,61033,1622541600903,2398,103,165915,TRUE,"mshoni",FALSE,FALSE,0,,,,,"13;77;83;72;79;78;73","
;M;S;H;O;N;I","1622541601006;1622541601817;1622541601986;1622541602462;1622541602649;1622541602732;1622541603170","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"blame","lawama",,,,61045,1622541604310,3023,2597,169947,FALSE,"\",FALSE,FALSE,0,,,,,"220","Ü","1622541606907","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"mattress","godoro",,,,61039,1622541608270,4668,110,175552,FALSE,"gawa",TRUE,FALSE,0,,,,,"13;71;65;66;8;87;65","
;G;A;B;;W;A","1622541608380;1622541611093;1622541611746;1622541611824;1622541612223;1622541612628;1622541612854","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"pearl","lulu",,,,61028,1622541614362,3391,118,180367,TRUE,"lulu",TRUE,FALSE,0,,,,,"13;76;85;76;85;220;8","
;L;U;L;U;Ü;","1622541614480;1622541615728;1622541615926;1622541616138;1622541616299;1622541616836;1622541617369","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"blame","lawama",,,,61045,1622541618759,2075,2075,183448,FALSE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"mattress","godoro",,,,61039,1622541626843,5395,105,194852,FALSE,"godroro",TRUE,FALSE,0,,,,,"13;71;79;68;82;79;82;79;220;8","
;G;O;D;R;O;R;O;Ü;","1622541626948;1622541630066;1622541630197;1622541630374;1622541630560;1622541630663;1622541630800;1622541631127;1622541631615;1622541632076","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"blame","lawama",,,,61045,1622541635588,3123,138,201325,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541635726","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"blame","lawama",,,,61045,1622541641164,2384,106,206162,TRUE,"lawama",FALSE,FALSE,0,,,,,"13;76;65;87;65;77;65","
;L;A;W;A;M;A","1622541641270;1622541642360;1622541642449;1622541642647;1622541642869;1622541643310;1622541643422","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"mattress","godoro",,,,61039,1622541644557,3566,1712,210737,TRUE,"godoro",TRUE,FALSE,0,,,,,"71;79;68;82;8;79;82;79","G;O;D;R;;O;R;O","1622541646269;1622541646407;1622541646649;1622541646790;1622541647358;1622541647572;1622541647658;1622541647801","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"forgery","ubini",,,,61036,1622541649128,2626,2626,214368,FALSE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"beer","pombe",,,,61038,1622541653587,1321,92,217522,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541653679","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"broom","fagio",,,,61040,1622541656179,1493,84,220286,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541656263","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"forgery","ubini",,,,61036,1622541658631,3204,148,224449,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541658779","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"beer","pombe",,,,61038,1622541662750,2659,113,228023,TRUE,"pombe",FALSE,FALSE,0,,,,,"13;80;79;77;66;69","
;P;O;M;B;E","1622541662863;1622541664437;1622541664838;1622541664997;1622541665242;1622541665351","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"broom","fagio",,,,61040,1622541666416,2103,1227,231133,TRUE,"fagio",FALSE,FALSE,0,,,,,"70;65;71;73;79","F;A;G;I;O","1622541667643;1622541667917;1622541668154;1622541668347;1622541668384","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"forgery","ubini",,,,61036,1622541669527,1570,1570,233711,FALSE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"forgery","ubini",,,,61036,1622541672276,1630,116,236520,TRUE,"ubini",FALSE,FALSE,0,,,,,"13;85;66;73;78;73","
;U;B;I;N;I","1622541672392;1622541673197;1622541673345;1622541673513;1622541673662;1622541673792","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"story","hadithi",,,,61043,1622541674915,1472,1472,239001,FALSE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"cloud","wingu",,,,61029,1622541681671,7445,,251730,FALSE,"",TRUE,TRUE,0,,,,,"13;220;8","
;Ü;","1622541681793;1622541688185;1622541688815","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"egg","yai",,,,61037,1622541706330,5028,3194,273972,FALSE,"fay",FALSE,FALSE,0,,,,,"70;65;89","F;A;Y","1622541709524;1622541709869;1622541710405","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"story","hadithi",,,,61043,1622541716290,3363,159,282267,FALSE,"fathit",FALSE,FALSE,0,,,,,"13;70;65;84;72;73;84","
;F;A;T;H;I;T","1622541716449;1622541718385;1622541718606;1622541718871;1622541719033;1622541719182;1622541719339","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"cloud","wingu",,,,61029,1622541724669,3376,2630,290659,TRUE,"wingu",FALSE,FALSE,0,,,,,"87;73;78;71;85","W;I;N;G;U","1622541727299;1622541727406;1622541727560;1622541727690;1622541727879","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"egg","yai",,,,61037,1622541729055,4162,,295831,FALSE,"",TRUE,TRUE,0,,,,,"220;8","Ü;","1622541732144;1622541732751","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"story","hadithi",,,,61043,1622541734075,4588,128,301277,TRUE,"hadithi",FALSE,FALSE,0,,,,,"13;72;65;68;73;84;72;73","
;H;A;D;I;T;H;I","1622541734203;1622541736669;1622541736921;1622541737195;1622541737892;1622541738053;1622541738262;1622541738481","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"egg","yai",,,,61037,1622541739670,1866,1414,304150,TRUE,"yai",FALSE,FALSE,0,,,,,"89;65;73","Y;A;I","1622541741084;1622541741339;1622541741411","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"corn","nafaka",,,,61046,1622541742542,1616,1616,306772,FALSE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"flavor","ladha",,,,61035,1622541747189,1009,90,310812,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541747279","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"bull","fahali",,,,61032,1622541750612,1040,89,314266,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541750701","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"corn","nafaka",,,,61046,1622541753684,4656,95,320954,FALSE,"nadaka",TRUE,FALSE,0,,,,,"13;78;65;75;65;220;8;8;8;68;65;75;65","
;N;A;K;A;Ü;;;;D;A;K;A","1622541753779;1622541755553;1622541756030;1622541756140;1622541756274;1622541756476;1622541757015;1622541757459;1622541757610;1622541757911;1622541758085;1622541758197;1622541758277","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"flavor","ladha",,,,61035,1622541762381,3487,91,328482,TRUE,"ladha",TRUE,FALSE,0,,,,,"13;76;65;70;8;68;72;65","
;L;A;F;;D;H;A","1622541762472;1622541764745;1622541764885;1622541765063;1622541765446;1622541765515;1622541765688;1622541765826","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"bull","fahali",,,,61032,1622541766877,5753,2118,335244,FALSE,"faihti",TRUE,FALSE,0,,,,,"70;65;73;72;84;73;220;8","F;A;I;H;T;I;Ü;","1622541768995;1622541769306;1622541770963;1622541771194;1622541771215;1622541771567;1622541771785;1622541772486","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"corn","nafaka",,,,61046,1622541775336,2669,119,340619,FALSE,"nadkaka",FALSE,FALSE,0,,,,,"13;78;65;68;75;65;75;65","
;N;A;D;K;A;K;A","1622541775455;1622541777250;1622541777334;1622541777505;1622541777627;1622541777741;1622541777859;1622541777947","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"bull","fahali",,,,61032,1622541779318,3324,145,345256,FALSE,"fahiti",FALSE,FALSE,0,,,,,"13;70;65;72;73;84;73","
;F;A;H;I;T;I","1622541779463;1622541781284;1622541781587;1622541781742;1622541781906;1622541782074;1622541782310","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"bull","fahali",,,,61032,1622541784073,12388,125,359075,TRUE,"fahali",TRUE,FALSE,0,,,,,"13;70;72;20;8;65;8;65;72;65;8;8;8;20;65;72;65;76;8;76;73;220;8","
;F;H;;;A;;A;H;A;;;;;A;H;A;L;;L;I;Ü;","1622541784198;1622541786120;1622541786458;1622541786651;1622541787113;1622541788444;1622541789363;1622541792358;1622541792438;1622541792530;1622541792976;1622541793116;1622541793256;1622541793287;1622541793757;1622541793859;1622541793960;1622541794131;1622541794522;1622541795217;1622541795387;1622541795576;1622541796024","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"corn","nafaka",,,,61046,1622541797469,3417,1909,363500,TRUE,"nafaka",FALSE,FALSE,0,,,,,"78;65;70;65;75;65","N;A;F;A;K;A","1622541799378;1622541799922;1622541800205;1622541800448;1622541800509;1622541800622","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"doctor","tabibu",,,,61041,1622541801895,1432,1432,365941,FALSE,"",FALSE,FALSE,0,,,,,"","","","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"rope","kamba",,,,61044,1622541805314,1187,133,369115,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541805447","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"stump","gutu",,,,61042,1622541807663,1111,131,371388,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541807794","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"doctor","tabibu",,,,61041,1622541809522,2321,131,374457,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541809653","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"rope","kamba",,,,61044,1622541812716,935,141,376265,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541812857","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
"English-Swahili B",1267,60179,"stump","gutu",,,,61042,1622541814655,3333,173,380602,FALSE,"",FALSE,FALSE,0,,,,,"13","
","1622541814828","5738c768-ddf5-4ba4-8233-61b2f764cdf6",FALSE
